truth_value,adarel,sarima,SVR,Gaussian
0.99691358,0.991576396,0.983748194,0.993152085,0.981092267
0.992176387,0.991922063,0.983745108,0.986370488,0.982937942
0.994832041,0.991937948,0.983737282,0.98673283,0.983464331
0.996742671,0.992116723,0.983732116,0.988005286,0.984308897
1,0.992396896,0.983728859,0.988420394,0.985227038
1,0.992849491,0.983728859,0.989897977,0.986405393
1,0.99327427,0.983728859,0.989432416,0.987284586
1,0.99368084,0.983728859,0.989606933,0.987990581
0.43442623,0.994075282,0.983728859,0.989373609,0.988580059
0.995036101,0.993162416,0.983163285,0.71326941,0.905429389
0.972903226,0.993271989,0.983158321,1,0.934301201
0.979565298,0.992408557,0.983131225,0.929746539,0.945349473
0.984309958,0.991650235,0.983110788,1,0.952743935
0.996336158,0.991187979,0.9830951,0.975625476,0.95866153
0.984735202,0.991517593,0.983091436,0.992422112,0.964621668
0.994103774,0.991092074,0.983076171,0.980171092,0.967094936
0.995105765,0.99128495,0.983070275,0.989552356,0.970580362
0.994824017,0.991520822,0.983065381,0.986244085,0.973332945
0.994939271,0.991718841,0.983060203,0.987314601,0.975439325
0.995601979,0.991908287,0.983055145,0.987282013,0.977166864
0.985491071,0.992122763,0.983050746,0.987563601,0.978482226
0.991253644,0.991738696,0.983036237,0.982239354,0.978254055
0.99483791,0.991710286,0.983027491,0.987156602,0.979203414
0.992941931,0.991892702,0.983022329,0.986987816,0.980494341
0.988235294,0.991953405,0.983015271,0.986017273,0.981212815
1,0.99173821,0.983003504,0.984476691,0.981161797
0.993710692,0.992214882,0.983003504,0.990605601,0.983015948
0.918367347,0.992300431,0.982997217,0.985067808,0.983396593
1,0.991447172,0.982915584,0.950699469,0.972702152
1,0.991938708,0.982915584,1,0.97789834
1,0.992391789,0.982915584,0.982260225,0.98079808
0.996300863,0.992820368,0.982915584,0.991212588,0.98276365
0.992248062,0.993019488,0.982911885,0.985955869,0.983678528
0.971631206,0.992975078,0.982904133,0.98608806,0.983871266
0.98519067,0.992133648,0.982875764,0.976164918,0.98111108
0.992105427,0.991748149,0.982860955,0.986685631,0.981417207
0.980973639,0.991768152,0.98285306,0.985942168,0.982561206
0.989309475,0.991158626,0.982834034,0.980642527,0.981666147
0.996331083,0.99105081,0.982823343,0.986634331,0.982383502
0.985141484,0.991356171,0.982819674,0.987748391,0.983881259
0.985798307,0.991001126,0.982804816,0.981807836,0.983254449
0.995906882,0.990694869,0.982790614,0.984601239,0.983053674
0.993240706,0.991002907,0.982786521,0.988368341,0.984442885
0.993378049,0.991131121,0.982779762,0.985410641,0.984972697
0.995703454,0.991258279,0.98277314,0.98672314,0.985432999
0.993491702,0.991506907,0.982768843,0.987348988,0.986159342
0.97184717,0.991616923,0.982762335,0.985985282,0.986384351
0.989681051,0.990781787,0.982734182,0.976090363,0.98342716
0.988108108,0.990718618,0.982723863,0.988804636,0.984198785
0.995090016,0.990568058,0.982711971,0.982873787,0.984358295
0.998730964,0.990828014,0.982707061,0.988491476,0.985495791
0.991295938,0.991269542,0.982705792,0.98825769,0.986788408
1,0.991270994,0.982697088,0.984434013,0.986607028
0.978571429,0.991748481,0.982697089,0.990424409,0.987883127
0.990430622,0.991032039,0.98267566,0.977541274,0.985605069
0.995686556,0.990999064,0.98266609,0.988425215,0.98597586
0.895287958,0.991254977,0.982661777,0.98671547,0.986932882
0.979381443,0.990432479,0.982557065,0.938385774,0.972746291
0.984236453,0.989797755,0.982536446,0.999345005,0.975959296
0.98668951,0.98945956,0.982520683,0.976643255,0.97803685
0.989393001,0.989284845,0.982507372,0.986655303,0.979585869
0.99356387,0.989291678,0.982496765,0.984253265,0.980986685
0.99011362,0.989555163,0.982490329,0.987130741,0.982567009
0.992460753,0.989588408,0.982480442,0.984293231,0.983173306
0.994952613,0.989756873,0.982472903,0.986448104,0.984034695
0.995047923,0.990054029,0.982467856,0.987018473,0.985054918
0.992162162,0.990332736,0.982462904,0.986978863,0.985831374
0.991887276,0.99043358,0.982455066,0.985165072,0.986022276
0.989758042,0.990513421,0.982446953,0.986009323,0.986211596
0.992407389,0.990471988,0.982436711,0.984364477,0.986094496
0.988526976,0.9905781,0.982429119,0.986397946,0.986468668
0.982536383,0.990465748,0.982417646,0.983664098,0.986175423
0.961061337,0.990029489,0.982400183,0.982142092,0.985149144
1,0.989174817,0.982361244,0.972312068,0.981327746
0.99365942,0.989799667,0.982361244,0.995099445,0.984543287
0.984848485,0.990012381,0.982354903,0.982636209,0.98548874
1,0.989729201,0.982339751,0.983376092,0.984879499
1,0.990290415,0.982339751,0.990556398,0.986794248
1,0.990810568,0.982339751,0.987602097,0.988048313
1,0.991306286,0.982339751,0.988923027,0.988978646
1,0.991788991,0.982339751,0.988221905,0.989711162
0.982188295,0.992267512,0.982339751,0.988655207,0.990309647
0.975476839,0.9916786,0.98232194,0.979635581,0.98818261
0.99061841,0.990858608,0.982297416,0.980234275,0.985905585
0.990257659,0.990845971,0.982288035,0.987277059,0.986604113
0.992339423,0.990815021,0.982278293,0.984254738,0.986875996
0.992518703,0.990895217,0.982270632,0.986510992,0.987343563
0.987075156,0.990980651,0.982263151,0.985719989,0.987679649
0.99457522,0.990775176,0.982250226,0.983011217,0.98712313
0.992274678,0.990974991,0.982244801,0.987575436,0.987899927
0.995884774,0.991043374,0.982237076,0.984772417,0.988056603
1,0.991298361,0.982232961,0.98765036,0.988733629
0.98702352,0.991762925,0.982232961,0.988588172,0.989814218
0.990963855,0.991507246,0.982219984,0.981667533,0.98866119
0.996491228,0.991478513,0.982210948,0.986696526,0.988581812
0.584415584,0.991744372,0.982207439,0.987386809,0.989334529
0.995301488,0.990944396,0.981791855,0.78606145,0.928951687
1,0.991170233,0.981787156,1,0.95033313
1,0.991629478,0.981787156,0.954677295,0.961694115
1,0.99207496,0.981787156,1,0.968713752
1,0.992507356,0.981787156,0.982781828,0.973520288
0.909090909,0.992936168,0.981787156,0.990083844,0.97702232
1,0.992078572,0.981696247,0.94291449,0.966277099
1,0.992503873,0.981696246,1,0.9730226
0.995348837,0.992916099,0.981696246,0.980429976,0.977013742
0.995475113,0.993054938,0.981691593,0.988783931,0.979119173
1,0.993194498,0.981687072,0.985547556,0.980794907
0.983529412,0.993595457,0.981687072,0.988885669,0.982803867
0.987755102,0.993004702,0.9816706,0.979479201,0.981909292
0.905263158,0.992717298,0.981658356,0.98533769,0.982184384
0.995609221,0.991913847,0.981563619,0.94294492,0.97028539
0.994623656,0.992103895,0.981559228,1,0.975925855
0.993874426,0.992233907,0.981553852,0.978758097,0.978875389
1,0.99231883,0.981547727,0.98867374,0.980732708
0.97,0.992719224,0.981547727,0.987549911,0.983001497
0.962962963,0.991928778,0.981517726,0.973171158,0.980223631
0.991803279,0.991153042,0.981480689,0.97596118,0.977579603
0.979927007,0.991186546,0.981472493,0.988752571,0.980066994
0.988434164,0.990600794,0.981452419,0.977694282,0.979795901
0.983240223,0.990484082,0.981440854,0.986356573,0.980947345
0.992954202,0.990081639,0.981424094,0.98041297,0.980949578
0.996254682,0.990246671,0.981417048,0.987364202,0.982457834
1,0.990571651,0.981413301,0.986251503,0.983968142
1,0.991061493,0.981413302,0.988361177,0.985613902
1,0.991513293,0.981413303,0.987702186,0.986828156
1,0.991940134,0.981413303,0.987948862,0.98778792
0.944444444,0.992350212,0.981413303,0.987613132,0.988575559
1,0.991574687,0.981357747,0.960846215,0.98104522
0.995893224,0.991992764,0.981357747,0.999237208,0.984458066
0.995190948,0.992187895,0.981353638,0.981000785,0.985758529
0.99339934,0.992339321,0.981348829,0.987881333,0.986557598
1,0.992393076,0.981342228,0.984360722,0.986904609
0.992063492,0.992782795,0.981342228,0.988940455,0.988194128
1,0.992744991,0.981334294,0.983275161,0.987936098
0.982793522,0.993124871,0.981334295,0.989669716,0.98905344
0.996640067,0.992584086,0.981317088,0.978726469,0.98729825
0.980062959,0.992790216,0.981313728,0.989764732,0.988295617
0.993981083,0.992149233,0.981293791,0.977096298,0.986467816
0.981908302,0.992239614,0.981287771,0.988870077,0.9873801
0.994362149,0.991731618,0.981269678,0.97838639,0.98612871
0.993965517,0.991860669,0.981264042,0.988744324,0.987175693
0.987869362,0.991963797,0.981258007,0.984395655,0.987748168
0.94438007,0.991763252,0.981245877,0.98306096,0.987259574
0.997207016,0.991008017,0.981190257,0.962578086,0.980576372
0.996393897,0.991317331,0.981187464,0.996762224,0.984005679
1,0.991565977,0.981183858,0.982328142,0.985768224
0.996614632,0.991975056,0.981183858,0.989947353,0.987470753
1,0.992199947,0.981180471,0.984871,0.988168779
1,0.99258074,0.981180473,0.988619747,0.989250106
1,0.992949655,0.98118047,0.987403149,0.990056058
1,0.99330969,0.981180473,0.987973061,0.990697362
1,0.993662976,0.981180473,0.987607091,0.991225713
0.996323529,0.994010043,0.981180473,0.98762313,0.991671309
1,0.994140551,0.981176794,0.985706643,0.991511681
0.990417522,0.99447761,0.981176794,0.988580831,0.992033166
0.993495365,0.994242069,0.981167211,0.982484143,0.991006951
0.990493817,0.994200231,0.981160709,0.986624495,0.990856773
0.992594878,0.993996857,0.981151203,0.983297991,0.990304586
0.992550902,0.993921825,0.981143797,0.985806637,0.990253328
0.994878227,0.993849356,0.981136349,0.984782544,0.990191099
0.991258142,0.993903376,0.981131227,0.986401606,0.990486571
0.991080748,0.993765108,0.981122485,0.98352812,0.990142506
0.993249325,0.993626703,0.981113566,0.984888839,0.989909596
0.993071594,0.993607412,0.981106814,0.985442909,0.990070217
0.991494532,0.993580094,0.981099887,0.984959705,0.990136753
0.992671845,0.993474191,0.981091381,0.984466141,0.989953263
0.990493036,0.99343364,0.981084054,0.985252468,0.990015225
0.993925076,0.993285526,0.981074546,0.983792791,0.989730581
0.995224685,0.993317644,0.981068471,0.986097955,0.990055146
0.995475715,0.993413516,0.981063696,0.985745957,0.990447203
1,0.993517445,0.981059172,0.986150264,0.990754385
0.990936556,0.993846082,0.981059171,0.988233557,0.991651446
0.981060606,0.993697611,0.981050108,0.982665446,0.990933221
0.963898917,0.993063283,0.981031169,0.980508285,0.989076054
1,0.99230068,0.980995066,0.972960756,0.985330966
1,0.992688252,0.980995066,0.993505395,0.988116583
0.99127907,0.993049422,0.980995066,0.985211222,0.989690924
0.992048644,0.992962347,0.980986345,0.984111202,0.989464208
0.977409639,0.992917388,0.980978395,0.985098068,0.989514468
0.99118723,0.992161417,0.980955805,0.977585034,0.987411283
0.976720124,0.992112218,0.980946992,0.9871293,0.988086486
0.965283216,0.991320574,0.980923712,0.976421361,0.986289358
0.989871909,0.990443728,0.980888996,0.97497788,0.983418487
0.993320236,0.990413138,0.980878867,0.987633732,0.985062888
0.991981672,0.990585829,0.980872186,0.984158678,0.986434219
0.996787149,0.990667383,0.980864167,0.984837209,0.987111973
0.985641892,0.991011237,0.980860956,0.987016806,0.988310191
0.995758218,0.990717343,0.980846598,0.980724871,0.987497353
0.995090016,0.99099446,0.980842357,0.988156795,0.988543644
0.990246876,0.991211529,0.980837447,0.984655347,0.989124668
0.986348123,0.991161234,0.980827693,0.98386811,0.988849448
0.993142465,0.990908467,0.980814042,0.982104113,0.988156502
0.996552181,0.99102671,0.980807184,0.986058964,0.988725376
0.996402069,0.991313504,0.980803735,0.986309377,0.989577356
1,0.99157199,0.980800138,0.986060196,0.990136156
0.988269795,0.9919939,0.980800138,0.988096078,0.991091091
1,0.991808455,0.980788408,0.981283422,0.99004605
1,0.992215843,0.980788408,0.989742958,0.991180932
1,0.992604327,0.980788408,0.986460639,0.991913832
0.981481481,0.992979582,0.980788408,0.987911283,0.992459926
0.995400788,0.992397128,0.980769889,0.978112258,0.990162512
0.992505353,0.992546029,0.98076529,0.988887855,0.990790522
0.988004113,0.992544003,0.980757795,0.983169242,0.990694424
0.99210777,0.992319083,0.9807458,0.983307034,0.989975031
0.986884464,0.992308658,0.980737908,0.985443115,0.990110572
0.989773784,0.992041515,0.980724792,0.981611477,0.989392438
0.994438065,0.99192984,0.980714566,0.98456401,0.989342289
0.995043478,0.992053384,0.980709005,0.985689733,0.989954708
0.991402287,0.992200439,0.980704047,0.985580655,0.990420863
0.995230525,0.992161191,0.98069545,0.983643476,0.990208438
0.99357051,0.992312118,0.98069068,0.986367021,0.990667472
0.993764799,0.992374067,0.98068425,0.984563837,0.990727239
0.995251963,0.992442603,0.980678016,0.985514609,0.990824839
0.994267421,0.992581334,0.980673268,0.985738473,0.99112734
0.992556161,0.992664884,0.980667533,0.985012352,0.991197473
0.889428919,0.992659483,0.980660089,0.984800743,0.991019147
0.98110883,0.991909556,0.98054952,0.934696523,0.975712897
0.992565056,0.991377898,0.980530629,0.999928196,0.979248481
1,0.99143725,0.980523193,0.978577526,0.982420772
0.962962963,0.991859471,0.980523194,0.991032624,0.985387883
0.916666667,0.991110012,0.980486154,0.967556824,0.981887946
1,0.990319988,0.980402823,0.954562279,0.972909945
1,0.9908335,0.980402823,1,0.979198018
0.984076433,0.99129066,0.980402824,0.98162529,0.982740733
1,0.990937427,0.980386898,0.981547322,0.98276308
0.994840041,0.991381983,0.980386898,0.989313791,0.985301094
0.984567901,0.991547985,0.98038174,0.98352676,0.986260923
0.969189714,0.991213351,0.980366308,0.981166433,0.985537718
0.987678208,0.990461117,0.980335498,0.97466382,0.982927601
0.989852545,0.990318934,0.980323176,0.986221926,0.983981005
0.99605876,0.99029498,0.980313027,0.982528236,0.984872401
0.993918129,0.990587073,0.980309087,0.986960604,0.986376998
0.994825356,0.990751482,0.980303005,0.984011121,0.987090779
0.99535244,0.990949634,0.980297829,0.985810419,0.987793089
0.986920333,0.991161207,0.980293183,0.985430407,0.988418791
0.984455959,0.990958231,0.980280103,0.981221727,0.987671523
0.057172557,0.990644233,0.98026456,0.981880042,0.9869052
0.982359427,0.989882255,0.979321732,0.529324421,0.848824966
0.99535124,0.98948675,0.97930409,1,0.896414093
0.995151515,0.989798553,0.979299443,0.909685612,0.921543381
0.98630137,0.990071162,0.979294593,1,0.93682966
1,0.989882262,0.979280896,0.967946618,0.945885646
0.964285714,0.990385156,0.979280896,0.994022252,0.954529473
1,0.989630606,0.979245181,0.965748553,0.9555971
1,0.99014878,0.979245182,0.994754491,0.962283877
1,0.990620793,0.97924518,0.983036407,0.967043688
1,0.991061277,0.97924518,0.987697497,0.97072165
0.886363636,0.991480395,0.979245181,0.985836195,0.97367394
0.998128042,0.990760127,0.979131545,0.93127733,0.959370721
0.996320523,0.99110161,0.979129673,1,0.966929689
0.970489604,0.991343392,0.979125991,0.9756605,0.97108902
0.982058824,0.990631118,0.979096483,0.976369729,0.970222483
0.973628078,0.990233728,0.979078542,0.981533003,0.97168509
0.999084249,0.989497925,0.979052168,0.975362272,0.971522393
0.986544068,0.989963403,0.979051254,0.990335242,0.975329856
0.992715232,0.989801854,0.979037798,0.978018563,0.976063678
0.986940299,0.989939903,0.979030511,0.986033085,0.977725742
0.996716527,0.989798731,0.979017453,0.979948619,0.978151231
0.988702844,0.990123375,0.979014169,0.987067779,0.980078564
0.99929122,0.990057678,0.979002873,0.980353097,0.980309637
0.976802508,0.990482571,0.979002163,0.988230873,0.982227058
0.967532468,0.989857333,0.978978967,0.973985229,0.980307857
0.996708361,0.989126922,0.978946499,0.975448464,0.977891004
0.996047431,0.989493093,0.978943208,0.989070112,0.980627548
0.981412639,0.989798998,0.978939255,0.982885795,0.982226142
1,0.989411225,0.978920668,0.978591466,0.981240529
0.847457627,0.989902161,0.978920668,0.989198434,0.983488243
1,0.989190519,0.978768124,0.910364204,0.962535505
0.972540046,0.989692915,0.978768124,1,0.971469267
1,0.988979493,0.978740666,0.959840798,0.972215081
0.28,0.989492962,0.978740666,0.996658016,0.976749488
0.990950226,0.98877764,0.978020665,0.630370078,0.873356288
0.997572816,0.988880931,0.978011614,1,0.911304868
0.946428571,0.98928329,0.978009188,0.925714539,0.931342109
0.029787234,0.98856718,0.977955617,0.983715338,0.936292989
1,0.987803479,0.976985404,0.513093354,0.799938031
0.998289136,0.988413756,0.976985404,1,0.862344345
0.99408284,0.988874429,0.976983691,0.903600088,0.892591253
1,0.989109019,0.976977774,1,0.911293366
0.998211091,0.989588618,0.976977776,0.972697718,0.925333526
0.988329686,0.989962164,0.976975987,0.988815618,0.935437083
0.996547756,0.98989154,0.976964317,0.977810281,0.94180397
0.997737557,0.990178793,0.976960862,0.98611162,0.948276401
0.790697674,0.990506371,0.9769586,0.98329495,0.953590436
0.999185447,0.989829221,0.976749298,0.883409966,0.927532997
1,0.99022792,0.976748486,1,0.941858384
0.980582524,0.99064607,0.976748486,0.967617474,0.95038027
0.956521739,0.990213535,0.976729068,0.981929637,0.953512011
0.97,0.989552027,0.97668559,0.964777873,0.952670839
0.968152866,0.988884126,0.976655589,0.978286288,0.954595396
1,0.988186262,0.97662374,0.971953474,0.955826484
1,0.988723448,0.97662374,0.989771342,0.961580799
0.4375,0.989206884,0.97662374,0.982645038,0.965589974
0.619047619,0.988543338,0.976061243,0.711221588,0.886136463
0.653846154,0.98784479,0.975680291,0.912743098,0.860757402
0.409090909,0.987086652,0.975334135,0.846175078,0.845200911
0.142857143,0.98623895,0.974743225,0.753305528,0.794734977
1,0.985262326,0.973886084,0.661829852,0.717998503
0.968299712,0.986197582,0.973886084,1,0.794871654
0.994708995,0.985269581,0.973854382,0.912324962,0.832968658
0.971698113,0.985853169,0.973849093,1,0.862157066
0.994979461,0.985031794,0.973820789,0.958553153,0.879285323
0.997235387,0.985641186,0.973815769,0.990159808,0.895932557
1,0.986272968,0.973813006,0.978482,0.908849955
0.968292683,0.986946168,0.973813006,0.984475203,0.919408863
0.979722519,0.98620534,0.973781299,0.966764669,0.923110015
1,0.985893614,0.973761019,0.979453496,0.92869244
0.883870968,0.986593471,0.973761021,0.984140648,0.936408086
0.992395437,0.985849697,0.973644892,0.925588182,0.924914011
0.96398892,0.986180686,0.973637286,1,0.934789323
0.990438247,0.985416474,0.973601275,0.957127052,0.936928174
0.998755187,0.985685561,0.973591713,0.988522889,0.942971792
0.975238095,0.986315435,0.97359047,0.979949014,0.948666982
0.982261641,0.985835898,0.973565706,0.971485868,0.949501409
0.99543379,0.985689054,0.97354797,0.978556768,0.951823507
0.568181818,0.986152594,0.973543403,0.982094593,0.955803329
0.4,0.985454173,0.973111585,0.772309071,0.894615299
0.307692308,0.984694175,0.972511585,0.777307517,0.829804288
1,0.983851757,0.971819275,0.730512836,0.770215984
1,0.984767533,0.971819277,1,0.832243509
1,0.985516106,0.971819277,0.93840749,0.866520888
0.968701095,0.986150528,0.971819276,0.998956445,0.888973926
0.971995333,0.985533172,0.971787979,0.959185219,0.900240994
0.983173699,0.984997479,0.971759972,0.977008836,0.909685749
0.989005143,0.98496206,0.971743146,0.975316407,0.918811952
0.994796023,0.985185503,0.971732151,0.978729848,0.926775635
0.985643129,0.985625369,0.971726949,0.980174752,0.93393585
0.982236155,0.985672271,0.971712592,0.974664557,0.938255113
0.976525822,0.985591212,0.971694826,0.975754106,0.941546703
0.990216929,0.985298916,0.971671352,0.97226009,0.943653773
0.984355953,0.985541239,0.971661569,0.980342109,0.947796966
0.994714588,0.985550997,0.971645927,0.974442817,0.950171877
0.993461381,0.985925235,0.971640642,0.981687739,0.953895806
0.992340744,0.986218255,0.971634101,0.978000406,0.956651056
0.994500962,0.986448979,0.971626442,0.979215322,0.958829905
0.993828974,0.986721754,0.971620945,0.979602585,0.961088021
0.989992057,0.986949829,0.971614774,0.978935921,0.962916534
0.990804598,0.987059659,0.971604766,0.977526695,0.963964309
1,0.98718155,0.971595568,0.978426489,0.965170614
0.333333333,0.987514069,0.971595569,0.982787434,0.967683112
0.953307393,0.987152819,0.970928902,0.655477085,0.868755643
0,0.98676962,0.970882211,1,0.89887253
0.307692308,0.986359353,0.969882209,0.446800747,0.76834144
0.790697674,0.985917504,0.969189901,0.864584666,0.729211399
0.993223211,0.985439732,0.968980601,0.92807883,0.770339365
0.999067164,0.985695225,0.968973825,0.998237298,0.821782296
0.966339411,0.986088595,0.968972892,0.971648242,0.854624848
0.991693752,0.985630117,0.968939231,0.96651381,0.872383285
0.987523105,0.985802394,0.968930925,0.981061242,0.889779179
0.994242804,0.985842757,0.968918448,0.972975745,0.902147718
0.985911402,0.986058044,0.968912689,0.979318032,0.912928683
0.995814707,0.9860372,0.968898602,0.972683047,0.920196448
0.9942324,0.986269542,0.968894414,0.980320016,0.927844692
0.87345347,0.986445023,0.968888647,0.9762228,0.933765344
0.994349055,0.98599732,0.9687621,0.919402268,0.920343914
0.998067633,0.986180171,0.96875645,1,0.931099609
0.96625222,0.986522632,0.96878482,0.969389147,0.938541087
0.996984318,0.98608413,0.968751072,0.966973262,0.939184255
0.997025285,0.986404002,0.96883139,0.983397962,0.945142309
0.998443753,0.986677445,0.968857829,0.976614404,0.949512908
0.994114185,0.98693138,0.968856273,0.98022301,0.953229727
0.994311718,0.987101669,0.968889558,0.976277882,0.955661958
1,0.987256943,0.96889784,0.978130617,0.957889477
1,0.987523496,0.968912847,0.980050406,0.960743199
1,0.98777761,0.968916602,0.979506028,0.963075404
0.653846154,0.98802493,0.968935684,0.979844637,0.965087025
1,0.987692575,0.968600481,0.810523263,0.914118666
1,0.98793982,0.968605698,1,0.934336489
0.993344426,0.988183147,0.968611936,0.950764348,0.945091858
0.995540691,0.988289723,0.96861154,0.987506161,0.950947627
0.931348222,0.988439944,0.968617779,0.973908269,0.955636758
0.955367913,0.988099264,0.968554509,0.948150211,0.949175269
0.979501385,0.987766659,0.968516566,0.970589504,0.949288435
0.994001953,0.987599121,0.968500091,0.973203797,0.953038167
0.991460953,0.98772921,0.968507244,0.978983513,0.957739969
0.9928031,0.987804371,0.968512512,0.975096762,0.960654165
0.996593291,0.987904066,0.968509216,0.977550056,0.963147826
0.990224981,0.988079679,0.968510338,0.978371413,0.965311482
0.994344137,0.988125057,0.968505895,0.974873728,0.966345353
0.993607588,0.988261986,0.968500239,0.978393963,0.96831147
0.996482251,0.988359947,0.968769706,0.976632226,0.96966942
0.990115321,0.988525907,0.968843114,0.97909966,0.971345019
0.986928105,0.988563721,0.968833228,0.974841513,0.971649501
1,0.988535027,0.968820157,0.975334413,0.971614103
0.844827586,0.988801429,0.968820155,0.981474076,0.973441059
0.947368421,0.988431022,0.968675567,0.903206353,0.951273976
1,0.988086617,0.968709111,0.985524889,0.953001679
1,0.988332631,0.968741349,0.977299206,0.961192388
1,0.988583438,0.968758382,0.980401958,0.96608637
0.970588235,0.988837195,0.968767008,0.979237533,0.969483936
0.90625,0.988479753,0.96875524,0.965141656,0.967441322
1,0.988132626,0.968666028,0.939691662,0.956465656
1,0.988374441,0.968670096,0.995959663,0.964097354
1,0.98861639,0.968677182,0.972859345,0.9684696
0.983164983,0.988863138,0.968684313,0.982032531,0.97149114
0.993,0.988734107,0.968673113,0.970071775,0.971128996
0.9907864,0.988821628,0.96866611,0.979823127,0.972752054
0.991826059,0.988871822,0.9686724,0.974773202,0.973616099
0.991639573,0.988936949,0.968671479,0.977407042,0.974527048
0.99257834,0.988993765,0.968667484,0.976145992,0.97525311
0.992513369,0.989072448,0.968664831,0.977452388,0.975815872
0.971428571,0.98914902,0.968659052,0.976649454,0.976482998
1,0.988776931,0.968630483,0.96682008,0.973856321
1,0.989019084,0.96863048,0.98444472,0.976654198
1,0.989273965,0.968630483,0.977307457,0.978420641
0.992717087,0.989549214,0.968630483,0.980464362,0.979726781
0.987854251,0.989652554,0.9686232,0.975431703,0.97965584
0.986206897,0.989631442,0.968611052,0.975251461,0.979059114
1,0.989521419,0.968616583,0.974383871,0.978550853
1,0.989781082,0.968651065,0.981437331,0.980393795
0.997300945,0.99006992,0.968657492,0.97871294,0.98160631
1,0.990288797,0.968663363,0.978441304,0.982119306
0.928571429,0.990645426,0.968698212,0.979971114,0.983031653
1,0.990115374,0.968636805,0.944693885,0.972861611
0.903225806,0.990413327,0.96864616,0.993815529,0.977307178
1,0.989923156,0.968558498,0.926272735,0.964978694
1,0.990208293,0.968569077,1,0.971803099
1,0.990494407,0.968574534,0.970578168,0.975552743
1,0.990788249,0.968579411,0.982802547,0.978037317
0.993376648,0.991095048,0.968586569,0.978129221,0.979841946
0.989404799,0.991172217,0.968586675,0.976607,0.98021923
0.994259116,0.991107582,0.968581947,0.975573081,0.980069357
1,0.991211162,0.968583161,0.978426035,0.980852946
0.992638037,0.991510263,0.968587308,0.980113847,0.982315829
0.991869919,0.99154878,0.968585941,0.975429014,0.982246931
0.93442623,0.991559347,0.968577813,0.976973091,0.982233099
0.980392157,0.991005807,0.968525645,0.948551657,0.973570221
0.992401216,0.990689176,0.968506038,0.982458753,0.975033128
1,0.990747308,0.968498437,0.97430963,0.977386224
0.992619926,0.99103407,0.968498437,0.981230284,0.979961101
0.995901639,0.991105005,0.968491057,0.974669838,0.980566205
0.989473684,0.991283988,0.968486958,0.979283588,0.981619042
1,0.991265213,0.968476434,0.974182194,0.981431528
0.96,0.991524328,0.968491976,0.98155722,0.983044921
1,0.991001702,0.968463168,0.958882574,0.978058513
0.955555556,0.991244594,0.968482422,0.987732596,0.981070026
0.950276243,0.990770097,0.968443003,0.95424859,0.976049052
1,0.99032709,0.968397996,0.965324734,0.972088997
1,0.990571658,0.968414662,0.98533103,0.976877094
0.997668998,0.990792998,0.96848484,0.977143975,0.979686892
0.833333333,0.990970774,0.968500364,0.978859701,0.981235419
0.921658986,0.990529858,0.968337675,0.898221923,0.957377464
1,0.990106749,0.968289297,0.974835117,0.955591714
0.707692308,0.99034698,0.968300505,0.981416614,0.96515385
0.96656535,0.98994453,0.968016637,0.835402066,0.926135398
0.7625,0.989556192,0.967983202,1,0.940492999
0.861111111,0.989164502,0.967776673,0.845307589,0.916544894
0.489361702,0.988760786,0.967643859,0.966334753,0.915813957
0.875,0.988312842,0.967133222,0.735146516,0.856988818
0.994795055,0.987791226,0.967016445,1,0.87694984
1,0.988014691,0.96701124,0.959754766,0.904305399
0.992982456,0.988358205,0.967077909,0.985776182,0.921912846
1,0.988488267,0.967070889,0.971788196,0.932925853
0.98791019,0.988788288,0.967070889,0.980932841,0.942177029
1,0.988760865,0.967058799,0.971621234,0.947315336
1,0.989035382,0.967098802,0.981139498,0.953470486
0.992138365,0.989302738,0.967098802,0.977321556,0.958207898
1,0.989370628,0.967090938,0.974931705,0.960832966
0.933333333,0.989626214,0.96709875,0.979933488,0.964293674
1,0.989228181,0.967032085,0.945354754,0.957123064
1,0.989487128,0.967059359,0.992235762,0.963128058
1,0.989740128,0.967071646,0.973002478,0.966942235
1,0.989989849,0.967076991,0.980650115,0.969779152
1,0.990239871,0.967083587,0.977680828,0.972040229
1,0.990492994,0.967093391,0.978913014,0.973913596
1,0.990752034,0.967106344,0.978546147,0.975505347
0.958333333,0.991014165,0.967112238,0.978578019,0.976876218
0.954545455,0.990544312,0.967077328,0.957914035,0.971721203
1,0.990117693,0.967041031,0.964916148,0.968099366
0.997915219,0.990365025,0.967055899,0.984446278,0.972608074
0.999120493,0.990558807,0.967062974,0.974910777,0.97507434
1,0.990783766,0.967067145,0.979342703,0.976992696
1,0.991036124,0.967072657,0.977830171,0.97855918
0.947368421,0.991294751,0.967072657,0.978769164,0.979841148
1,0.9908209,0.967020026,0.952576901,0.972878572
1,0.991079647,0.967020025,0.98884252,0.97662607
1,0.991350882,0.967020024,0.97394593,0.978809941
1,0.991638388,0.967020024,0.979832431,0.980316995
0.992971246,0.991946244,0.967020024,0.977795629,0.981535841
1,0.992031783,0.967012997,0.975002774,0.981422075
1,0.99223934,0.967103904,0.979851671,0.982656698
1,0.992534808,0.967109903,0.977892299,0.983540767
1,0.992800825,0.967122974,0.978729071,0.984267617
1,0.993067813,0.96713601,0.978477995,0.984887719
1,0.993293693,0.967176336,0.978750254,0.985446361
1,0.993577419,0.967185164,0.978748505,0.985928682
