truth_values,gaussian,adarel,sarima,svr
0.47432763,0.567645638,0.673326745,0.630918,0.609357447
0.94121645,0.789678142,0.719082656,0.80995917,1
0.57249766,0.74888543,0.747275002,0.66045658,0.553096243
0.94316396,0.894039821,0.985328026,1,1
1,1,0.985734797,0.99332948,1
1,1,0.986079849,1,1
1,1,0.986411669,0.99991199,0.951480038
1,1,0.986735242,1,0.876414597
1,1,0.98705093,0.99999912,0.871301779
1,0.99757791,0.987360791,1,0.894008664
1,0.959809916,0.987662421,0.99999999,0.895786903
1,0.928235507,0.987957803,1,0.890730684
1,0.906199822,0.988297375,1,0.889863564
1,0.895053741,0.988604615,1,0.891044768
1,0.89467833,0.988844077,1,0.892790208
1,0.902955581,0.830561772,0.65532973,0.89385553
0.80533426,0.816246141,0.682772639,0.70312039,0.882232292
0.61451049,0.664377387,0.651630905,0.62780001,0.677811106
0.64091681,0.581936486,0.729931227,0.72739611,0.699810727
0.61657033,0.527580544,0.683687991,0.69185117,0.747012812
0.66820277,0.533634787,0.628696451,0.68992905,0.797256775
0.56834532,0.50375993,0.671756131,0.61559358,0.707963388
0.62006079,0.523861635,0.665046594,0.65509304,0.75345422
0.57416751,0.526732278,0.743910593,0.70304022,0.702225308
0.74285714,0.625022209,0.73566373,0.76257289,0.745836367
0.91338854,0.788811882,0.686248953,0.75821908,0.870291586
0.89238146,0.891402369,0.800113419,0.80926858,0.891941949
0.60114943,0.799857145,0.984480302,0.9397874,0.62414236
1,0.927747152,0.984834259,1,1
1,1,0.985128957,0.99974866,1
1,1,0.985413007,1,0.97104443
1,1,0.985691281,0.99999897,0.825487885
1,1,0.985965701,1,0.859771609
1,1,0.986243288,0.99999999,0.91783675
1,0.985065603,0.98651051,1,0.923356061
1,0.957501932,0.986779291,0.99999999,0.906586372
1,0.935039044,0.987055957,1,0.882916009
1,0.919783431,0.987288951,1,0.881834358
1,0.91245542,0.987433553,1,0.888513481
1,0.912651942,0.82482578,0.68076728,0.892713402
0.61374046,0.718664222,0.65882522,0.63519276,0.586372481
0.58951175,0.576206201,0.639979654,0.62592064,0.569459742
0.52955368,0.460070877,0.691903301,0.67566225,0.637849724
0.36723164,0.314783564,0.671677291,0.61217287,0.544885452
0.65686275,0.386868095,0.607001255,0.67846494,0.66821467
0.63478261,0.453448219,0.654961781,0.63780742,0.759425801
0.68030691,0.544568382,0.643022919,0.66527312,0.815167263
0.7027027,0.633737613,0.745260267,0.74839371,0.827340521
0.61538462,0.655462539,0.769851093,0.73385543,0.728319626
0.81756757,0.774042281,0.722468961,0.74358786,0.758270861
0.82752902,0.85613592,0.748279359,0.76732937,0.793861437
0.8224674,0.897481732,0.986462744,1,0.822057164
1,1,0.986681813,1,0.911584638
1,1,0.986856222,1,0.900509564
1,1,0.987030176,0.99999793,0.882039824
1,1,0.987207024,1,0.883844245
1,1,0.987390346,1,0.888339141
1,0.994382719,0.987571062,0.99999998,0.891368823
1,0.960488991,0.987723858,1,0.89312584
1,0.93179016,0.98788719,1,0.891833525
1,0.91196304,0.987884943,1,0.891536946
1,0.901802637,0.987958163,1,0.89151738
1,0.900928024,0.988031507,0.99999999,0.892428101
1,0.908153124,0.782587467,0.67342631,0.892012207
0.78193833,0.807034878,0.651052738,0.68675333,0.863495674
0.70504451,0.702895803,0.628235988,0.65130939,0.780970603
0.9806371,0.78475628,0.705102691,0.78878542,0.975542547
0.93982169,0.835119788,0.691417533,0.80210005,1
0.92105263,0.868713942,0.645550037,0.75570978,0.995486133
0.79259259,0.828245718,0.699880674,0.69355001,0.827776067
0.73913044,0.77219316,0.696757302,0.68922213,0.799192189
0.63034188,0.676716603,0.752703675,0.70968587,0.719395175
0.65373961,0.624298039,0.811998947,0.75490309,0.746707359
0.66666667,0.600239349,0.768763082,0.69962519,0.786087408
0.55043228,0.529913932,0.778249295,0.68395373,0.677389069
0.73421927,0.584569419,0.998323469,0.99008407,0.724271643
1,0.771179795,0.998152643,1,0.977887829
1,0.908108244,0.997929393,1,0.985372382
1,0.999852726,0.997713713,0.99999987,0.948485541
1,1,0.997507554,1,0.90398679
1,1,0.997311379,1,0.873205374
1,1,0.997089491,1,0.881914403
1,1,0.9968907,1,0.890074167
1,1,0.996723387,1,0.893544545
1,0.993671137,0.996521035,1,0.891888006
1,0.964657199,0.996358376,0.99999998,0.8905361
1,0.940701323,0.996155144,1,0.891807591
1,0.923682358,0.791019261,0.68954316,0.892010049
0.70754717,0.761788738,0.665342808,0.66857337,0.739291376
0.71328671,0.655963939,0.632044327,0.68716913,0.724756534
0.70918367,0.593368714,0.755171252,0.71640434,0.751967363
0.71237458,0.569042852,0.73244932,0.74094663,0.792423658
0.66435185,0.54667025,0.658934246,0.67535994,0.796459582
0.69642857,0.566642014,0.685718205,0.66831798,0.819513041
0.50653595,0.498806306,0.654773351,0.60571312,0.635242077
0.52920143,0.476530723,0.70387496,0.67094924,0.682030121
0.47147147,0.444182125,0.758946435,0.68385438,0.615405576
0.50738916,0.451470846,0.699434998,0.62893019,0.6686739
0.69212963,0.56269901,0.749660579,0.73842229,0.735527584
0.75862069,0.681738421,0.979889417,0.99798602,0.788256661
1,0.890650093,0.980477131,1,0.939015815
1,1,0.980969935,0.99994593,0.932500134
1,1,0.981430148,1,0.904975764
1,1,0.981861809,1,0.877936618
1,1,0.982271242,1,0.881126978
1,1,0.982668349,1,0.888055851
1,1,0.983063301,1,0.892139937
1,0.987929564,0.983412211,1,0.892352352
1,0.945874432,0.983738727,1,0.891127628
1,0.913615713,0.984068877,1,0.891221639
1,0.893285938,0.984371957,1,0.891091024
1,0.884981607,0.762557541,0.69253145,0.891831749
0.23737374,0.48945505,0.664974203,0.51053775,-0.194975788
0.44318182,0.330060504,0.635751384,0.60193796,0.448708683
0.63688761,0.349452198,0.733867115,0.69432453,0.862115503
0.61433447,0.385287591,0.703418185,0.69989616,0.748889054
0.59482759,0.430491315,0.648082422,0.65284496,0.565423738
0.5619469,0.469087088,0.629380378,0.60514316,0.506520891
0.58425197,0.52480319,0.61220571,0.62385816,0.567731373
0.56097561,0.561257271,0.687132738,0.66026226,0.680234369
0.50236967,0.558530193,0.686255355,0.67495622,0.683895556
0.42411195,0.513321626,0.682331008,0.60505664,0.56604522
0.32103583,0.423264916,0.736130542,0.60693297,0.464524924
0.6066713,0.506015278,0.96210342,0.94800376,0.634245017
1,0.769478894,0.963631718,1,1
1,0.948498816,0.964975944,0.99992422,1
1,1,0.966202806,1,1
1,1,0.967328277,0.99999999,0.945147031
1,1,0.968375013,1,0.885862174
1,1,0.969349795,1,0.872045879
1,1,0.970154205,0.99999998,0.887960993
1,1,0.970811509,0.99999996,0.893192345
1,0.961848185,0.971748748,0.99999992,0.891697679
1,0.927974405,0.97253773,1,0.890383524
1,0.905092519,0.973252895,1,0.890676028
1,0.893813698,0.749272617,0.64459472,0.8909085
0.53293413,0.649682216,0.643483987,0.60226847,0.431886944
0.54603854,0.494631844,0.610509425,0.63742185,0.432039981
0.54798645,0.407917891,0.68282264,0.65260853,0.575261165
0.56743738,0.384163776,0.653014774,0.67229463,0.718046601
0.54382184,0.383466405,0.600915509,0.62338132,0.705576435
0.53349541,0.403582874,0.588546453,0.59036261,0.655423121
0.54885445,0.44745544,0.569883633,0.60215263,0.683910382
0.54910714,0.49416979,0.620686548,0.63781264,0.691499014
0.568499,0.546027307,0.660339074,0.66912818,0.712889321
0.54549004,0.572832928,0.650984894,0.61498893,0.683737084
0.51246537,0.571491696,0.671467495,0.67262152,0.644289246
0.26373626,0.434059728,0.937687151,0.82595201,0.399733094
1,0.71666716,0.940699135,1,1
1,0.913387856,0.943341364,0.9999916,1
1,1,0.945709255,1,0.895651554
1,1,0.947852333,1,0.776752889
1,1,0.949817454,1,0.891607541
1,1,0.951620894,0.99999968,0.916033297
1,1,0.953330224,0.99999972,0.911239781
1,1,0.954874449,0.99999972,0.887859707
1,0.967953667,0.956257397,0.99999997,0.878966361
1,0.932728864,0.957461459,0.99999999,0.884754149
1,0.907831739,0.958850269,0.99999996,0.889732103
1,0.894467497,0.683104696,0.62727805,0.892907827
0.68918919,0.729609882,0.613056829,0.64977267,0.709443061
0.70673077,0.632528164,0.595049583,0.68578434,0.692264298
0.45138889,0.447851397,0.659662623,0.61122425,0.544605281
0.61938534,0.427742759,0.634036097,0.67666035,0.608574411
0.44736842,0.350930124,0.596028883,0.57868556,0.610847014
0.584375,0.394405715,0.5915165,0.60160261,0.685975183
0.57264957,0.4438144,0.577811735,0.60294379,0.730344006
0.3699187,0.389883369,0.623306125,0.56570239,0.514295035
0.45818182,0.410169633,0.653224674,0.61341251,0.601123935
0.62647444,0.52280014,0.644215806,0.6299036,0.696022436
0.61659514,0.601087684,0.698866616,0.66300596,0.769572721
0.54609929,0.614651753,0.971819106,0.95118118,0.698080799
1,0.854728715,0.972063306,1,1
1,1,0.97230181,1,1
1,1,0.972550313,1,0.953859041
1,1,0.972808072,1,0.824481943
1,1,0.973065312,1,0.896800659
1,1,0.973345985,1,0.924311495
1,1,0.973571936,0.99999996,0.922281411
1,0.982494325,0.973896081,0.99999996,0.897749842
1,0.939668267,0.974174473,0.99999991,0.872859411
1,0.907386342,0.974339724,0.99999996,0.882395005
